,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.000131128684994152,0.000265489925216133,3.86294274102508e-05,7.81551241996725e-05,0.000854876872950265,0.00173675294965101,5.31983847311765e-05,0.000108041142175913,0.000854876872950265,0.00173675294965101,5.31983847311765e-05,0.000108041142175913,0.00336269817541553,0.00682106556452726,0.000255386649134903,0.000517954895790195,0.0058689808072029,0.0118958172514412,0.000395374764933166,0.00080138508628542,0.0058689808072029,0.0118958172514412,0.000395374764933166,0.00080138508628542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.000340468532245753,0.000690422542475318,0.000100341731086352,0.000203222449075913,0.0022124989588938,0.00450087463226691,0.000137884685269145,0.000280454236732247,0.0022124989588938,0.00450087463226691,0.000137884685269145,0.000280454236732247,0.00869665597622992,0.0176596661104756,0.000661504830723924,0.00134344285475091,0.0151675808393697,0.030768472741629,0.00102346509139247,0.00207713811777124,0.0151675808393697,0.030768472741629,0.00102346509139247,0.00207713811777124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.000591145710592679,0.00120072060796926,0.00017430205511051,0.000353403613512842,0.00383495814363183,0.00781203182012452,0.000239817668675104,0.000488532308758021,0.00383495814363183,0.00781203182012452,0.000239817668675104,0.000488532308758021,0.0150488844783968,0.0305933096953568,0.00114699231462034,0.00233272894365616,0.0262245951507104,0.0532461485782936,0.00177310800347479,0.00360343031000043,0.0262245951507104,0.0532461485782936,0.00177310800347479,0.00360343031000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.000858020463656794,0.00174570051863684,0.000253118394710516,0.000513796255966125,0.00556502158984517,0.0113519240248377,0.000349844402506194,0.00071377900911203,0.00556502158984517,0.0113519240248377,0.000349844402506194,0.00071377900911203,0.0217812172125033,0.0443321330425969,0.00166417887548205,0.00338955709059912,0.0379206800619807,0.077067596992129,0.00256988643542913,0.00523006423411935,0.0379206800619807,0.077067596992129,0.00256988643542913,0.00523006423411935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.00112444292959983,0.00229163094158911,0.000331888296225863,0.000674486169813161,0.00730182671108676,0.0149156359250503,0.000462239172811515,0.000944583887886521,0.00730182671108676,0.0149156359250503,0.000462239172811515,0.000944583887886521,0.0284793103441883,0.0580362369283885,0.00218210762043689,0.00445119237389216,0.0495292037895286,0.100761673656259,0.00336538666265506,0.00685897750579248,0.0495292037895286,0.100761673656259,0.00336538666265506,0.00685897750579248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.00137983474197987,0.00281693314775012,0.00040748932994921,0.000829129741892754,0.00898341208055754,0.0183766250093723,0.000573552486896643,0.0011739149181541,0.00898341208055754,0.0183766250093723,0.000573552486896643,0.0011739149181541,0.0348861081105424,0.0711822080243299,0.00268148881593434,0.00547832949504084,0.0605998370535297,0.123413309475694,0.00412941061453917,0.00842867123492977,0.0605998370535297,0.123413309475694,0.00412941061453917,0.00842867123492977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00161790180620136,0.00330863109455137,0.000478055399335864,0.000973908094032618,0.0105742643788331,0.0216617356537607,0.000681820513003407,0.00139773228242355,0.0105742643788331,0.0216617356537607,0.000681820513003407,0.00139773228242355,0.0408535368484032,0.0834662257025426,0.00315107266187092,0.00644783765689854,0.0708739515809577,0.14449358643396,0.00484436042073384,0.00990298388716453,0.0708739515809577,0.14449358643396,0.00484436042073384,0.00990298388716453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.00183532440812268,0.00375974514778438,0.000542593281869253,0.00110676088971127,0.0120565185527643,0.0247335248798611,0.00078602788605048,0.00161391002795827,0.0120565185527643,0.0247335248798611,0.00078602788605048,0.00161391002795827,0.0463076985548396,0.094734230143153,0.00358505947995595,0.00734757782493008,0.0802235726081936,0.163737165337601,0.00550121423013233,0.0112630433661004,0.0802235726081936,0.163737165337601,0.00550121423013233,0.0112630433661004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.00203080523088843,0.0041673933736169,0.000600704119936283,0.00122682918501734,0.0134237993927567,0.0275778792089656,0.00088574736224877,0.00182151245353644,0.0134237993927567,0.0275778792089656,0.00088574736224877,0.00182151245353644,0.0512240028880488,0.104931998679927,0.00398126481328227,0.00817272745498534,0.0886076847060906,0.181054542246741,0.00609666309534689,0.0125015359746814,0.0886076847060906,0.181054542246741,0.00609666309534689,0.0125015359746814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.00220438377536859,0.00453142008534949,0.000652382904917288,0.00133405361443825,0.0146769592099062,0.0301954321534891,0.000980901855291931,0.00202031600259114,0.0146769592099062,0.0301954321534891,0.000980901855291931,0.00202031600259114,0.0556095727947229,0.114069787864142,0.00433983108246922,0.00892319655553398,0.0960412551493678,0.196469804337297,0.00663109130373732,0.0136186579390358,0.0960412551493678,0.196469804337297,0.00663109130373732,0.0136186579390358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.00235694775393469,0.00485341495869069,0.000697875550991493,0.00142888735252551,0.0158211665235474,0.0325956915042212,0.00107161030772341,0.00221049931270618,0.0158211665235474,0.0325956915042212,0.00107161030772341,0.00221049931270618,0.0594909410523896,0.122197571521824,0.00466233277991734,0.00960182975608774,0.102573525074135,0.210076960163224,0.00710716644263457,0.0146192835439178,0.102573525074135,0.210076960163224,0.00710716644263457,0.0146192835439178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.00248988918030694,0.00513601975178632,0.00073757822935862,0.00151209340385328,0.0168639497888287,0.0347930836613981,0.00115809031413777,0.00239244707855721,0.0168639497888287,0.0347930836613981,0.00115809031413777,0.00239244707855721,0.0629055704037939,0.12938793944323,0.00495116331674082,0.0102131712618679,0.108273012860731,0.222009722884841,0.00752886784261807,0.0155110085884033,0.108273012860731,0.222009722884841,0.00752886784261807,0.0155110085884033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0026048660439237,0.00538244549095181,0.00077196751636777,0.00158460348186736,0.017813910384369,0.0368043426877779,0.00124059862559373,0.00256662988172616,0.017813910384369,0.0368043426877779,0.00124059862559373,0.00256662988172616,0.0658961169543929,0.135724496436322,0.00520912208321648,0.0107626303310434,0.113217345128109,0.23242097348349,0.00790082823813611,0.0163028199759541,0.113217345128109,0.23242097348349,0.00790082823813611,0.0163028199759541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.00270364047084816,0.00559614261751394,0.000801552854179486,0.00164742157390363,0.01867989993874,0.0386468335574707,0.0013193965116031,0.00273353388298571,0.01867989993874,0.0386468335574707,0.0013193965116031,0.00273353388298571,0.0685066454911559,0.141294179449302,0.00543914272346284,0.0112559296389669,0.117486531946527,0.241469135795944,0.00822789759538154,0.0170042101422514,0.117486531946527,0.241469135795944,0.00822789759538154,0.0170042101422514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.00278797183587634,0.0057805814324097,0.000826845041377527,0.00170155968504921,0.0194705160333273,0.0403375170554992,0.00139473108856728,0.0028936225659003,0.0194705160333273,0.0403375170554992,0.00139473108856728,0.0028936225659003,0.0707802201113431,0.146182339530457,0.0056441200940593,0.011698751695783,0.121158675755797,0.249309441474276,0.00851486316015312,0.0176246049332369,0.121158675755797,0.249309441474276,0.00851486316015312,0.0176246049332369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.00285954896969434,0.00593911133838692,0.000848336133386976,0.00174799654821429,0.0201938130539541,0.0418923492998385,0.00146682662072877,0.00304731852944543,0.0201938130539541,0.0418923492998385,0.00146682662072877,0.00304731852944543,0.0727574523704782,0.150469752577084,0.00582680541264631,0.0120965224476707,0.124307379777508,0.256088615384385,0.00876627818930618,0.0181730101338586,0.124307379777508,0.256088615384385,0.00876627818930618,0.0181730101338586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.00291994984910606,0.00607487574004376,0.00086648737237258,0.0017876525473235,0.0208571557607031,0.0433259704899334,0.00153588181278794,0.0031949973597361,0.0208571557607031,0.0433259704899334,0.00153588181278794,0.0031949973597361,0.074475706108474,0.154230956347175,0.00598974786249764,0.0124542886317555,0.127000325642209,0.261941919457036,0.00898636528518966,0.018657808590381,0.127000325642209,0.261941919457036,0.00898636528518966,0.018657808590381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.00297062031631987,0.0061907656982208,0.000881722687090548,0.00182137592968233,0.0214671652113567,0.0446515816536172,0.00160207049826794,0.00333698838271196,0.0214671652113567,0.0446515816536172,0.00160207049826794,0.00333698838271196,0.0759687438525902,0.157533482430158,0.00613526726733496,0.0127766580963985,0.129298639867085,0.266991792522661,0.00917897005108162,0.019086659352408,0.129298639867085,0.266991792522661,0.00917897005108162,0.019086659352408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.00301286571331037,0.00628940006903496,0.000894425984354099,0.00184993673891226,0.0220297223893589,0.0458809396326866,0.00166554406983045,0.00347357898383648,0.0220297223893589,0.0458809396326866,0.00166554406983045,0.00347357898383648,0.0772666622699279,0.160437676881029,0.00626544703078372,0.0130677814241754,0.131256778558142,0.271347542949051,0.0093475478935195,0.0194664644057208,0.131256778558142,0.271347542949051,0.0093475478935195,0.0194664644057208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.00304785104400931,0.00637312328731973,0.000904940955727844,0.00187402590037201,0.0225500060077306,0.0470244228282809,0.00172643463030894,0.00360502044537993,0.0225500060077306,0.0470244228282809,0.00172643463030894,0.00360502044537993,0.0783960095886747,0.162996894070245,0.00638213982361424,0.0133313597528701,0.132922739670643,0.275105710756342,0.00949517193180057,0.0198033787965186,0.132922739670643,0.275105710756342,0.00949517193180057,0.0198033787965186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.00307660654568881,0.0064440144817933,0.000913572491430397,0.0018942576266685,0.0230325487731375,0.0480911358945195,0.00178485826135106,0.00373153408754681,0.0230325487731375,0.0480911358945195,0.00178485826135106,0.00373153408754681,0.0793800107382863,0.165257913988819,0.00648698085103924,0.0135706683793765,0.134338470124011,0.278350831845636,0.00962455366638659,0.0201028473131615,0.134338470124011,0.278350831845636,0.00962455366638659,0.0201028473131615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.00310003647846124,0.00650390346356892,0.000920589062540159,0.0019111738494729,0.0234813018382153,0.0490890324991389,0.0018409180776266,0.00385331704158383,0.0234813018382153,0.0490890324991389,0.0018409180776266,0.00385331704158383,0.0802388495325714,0.167261480467697,0.00658140520039776,0.0137885890661216,0.135540376837027,0.281156420625803,0.009738070697825,0.020369656168265,0.135540376837027,0.281156420625803,0.009738070697825,0.020369656168265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.00311892961633736,0.00655439048293402,0.000926225628210084,0.00192524977625773,0.0238997009268848,0.0500250428249478,0.00189470690592163,0.00397054732581678,0.0238997009268848,0.0500250428249478,0.00189470690592163,0.00397054732581678,0.0809899740270888,0.169042891485752,0.00666666694589874,0.0139876463255422,0.136559880642529,0.283586047263411,0.00983779766390712,0.0206079918821013,0.136559880642529,0.283586047263411,0.00983779766390712,0.0206079918821013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.00313397041069042,0.00659686763107025,0.000930686765941495,0.00193689995482736,0.0242907301792647,0.05090519764964,0.00194630953310968,0.00408338810527536,0.0242907301792647,0.05090519764964,0.00194630953310968,0.00408338810527536,0.0816484030646651,0.170632596620148,0.0067438585099277,0.0141700446097462,0.137423973258473,0.285694428393161,0.00992553788620036,0.0208215022260183,0.137423973258473,0.285694428393161,0.00992553788620036,0.0208215022260183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
